,ID,filename,species,label,split
4302,4302,image_01085.jpg,wallflower,5,val
4303,4303,image_00978.jpg,wallflower,5,val
4304,4304,image_01054.jpg,wallflower,5,val
4305,4305,image_01001.jpg,wallflower,5,val
4306,4306,image_00959.jpg,wallflower,5,val
4307,4307,image_01128.jpg,wallflower,5,val
4308,4308,image_01033.jpg,wallflower,5,val
4309,4309,image_01107.jpg,wallflower,5,val
4310,4310,image_01079.jpg,wallflower,5,val
4311,4311,image_01050.jpg,wallflower,5,val
4312,4312,image_01044.jpg,wallflower,5,val
4313,4313,image_01115.jpg,wallflower,5,val
4314,4314,image_00980.jpg,wallflower,5,val
4315,4315,image_01135.jpg,wallflower,5,val
4316,4316,image_01142.jpg,wallflower,5,val
4317,4317,image_00961.jpg,wallflower,5,val
4318,4318,image_01045.jpg,wallflower,5,val
4319,4319,image_01094.jpg,wallflower,5,val
4320,4320,image_01024.jpg,wallflower,5,val
4321,4321,image_00968.jpg,wallflower,5,val
4322,4322,image_01253.jpg,rose,6,val
4323,4323,image_01300.jpg,rose,6,val
4324,4324,image_01188.jpg,rose,6,val
4325,4325,image_01272.jpg,rose,6,val
4326,4326,image_01157.jpg,rose,6,val
4327,4327,image_01201.jpg,rose,6,val
4328,4328,image_01243.jpg,rose,6,val
4329,4329,image_01186.jpg,rose,6,val
4330,4330,image_01204.jpg,rose,6,val
4331,4331,image_01261.jpg,rose,6,val
4332,4332,image_01254.jpg,rose,6,val
4333,4333,image_01242.jpg,rose,6,val
4334,4334,image_01202.jpg,rose,6,val
4335,4335,image_01177.jpg,rose,6,val
4336,4336,image_01192.jpg,rose,6,val
4337,4337,image_01143.jpg,rose,6,val
4338,4338,image_01290.jpg,rose,6,val
4339,4339,image_01154.jpg,rose,6,val
4340,4340,image_01309.jpg,rose,6,val
4341,4341,image_01228.jpg,rose,6,val
4342,4342,image_01239.jpg,rose,6,val
4343,4343,image_01257.jpg,rose,6,val
4344,4344,image_01179.jpg,rose,6,val
4345,4345,image_01297.jpg,rose,6,val
4346,4346,image_01196.jpg,rose,6,val
4347,4347,image_01190.jpg,rose,6,val
4348,4348,image_01147.jpg,rose,6,val
4349,4349,image_01276.jpg,rose,6,val
4350,4350,image_01227.jpg,rose,6,val
4351,4351,image_01237.jpg,rose,6,val
4352,4352,image_01197.jpg,rose,6,val
4353,4353,image_01281.jpg,rose,6,val
4354,4354,image_01224.jpg,rose,6,val
4355,4355,image_01175.jpg,rose,6,val
4356,4356,image_03915.jpg,petunia,7,val
4357,4357,image_01324.jpg,petunia,7,val
4358,4358,image_01350.jpg,petunia,7,val
4359,4359,image_01378.jpg,petunia,7,val
4360,4360,image_01472.jpg,petunia,7,val
4361,4361,image_01481.jpg,petunia,7,val
4362,4362,image_03973.jpg,petunia,7,val
4363,4363,image_01484.jpg,petunia,7,val
4364,4364,image_01345.jpg,petunia,7,val
4365,4365,image_03923.jpg,petunia,7,val
4366,4366,image_01411.jpg,petunia,7,val
4367,4367,image_01446.jpg,petunia,7,val
4368,4368,image_03935.jpg,petunia,7,val
4369,4369,image_01401.jpg,petunia,7,val
4370,4370,image_03939.jpg,petunia,7,val
4371,4371,image_01471.jpg,petunia,7,val
4372,4372,image_01335.jpg,petunia,7,val
4373,4373,image_01370.jpg,petunia,7,val
4374,4374,image_01466.jpg,petunia,7,val
4375,4375,image_01319.jpg,petunia,7,val
4376,4376,image_01315.jpg,petunia,7,val
4377,4377,image_03957.jpg,petunia,7,val
4378,4378,image_01422.jpg,petunia,7,val
4379,4379,image_03936.jpg,petunia,7,val
4380,4380,image_01459.jpg,petunia,7,val
4381,4381,image_01442.jpg,petunia,7,val
4382,4382,image_01365.jpg,petunia,7,val
4383,4383,image_03967.jpg,petunia,7,val
4384,4384,image_03984.jpg,petunia,7,val
4385,4385,image_01343.jpg,petunia,7,val
4386,4386,image_01358.jpg,petunia,7,val
4387,4387,image_01458.jpg,petunia,7,val
4388,4388,image_01326.jpg,petunia,7,val
4389,4389,image_01451.jpg,petunia,7,val
4390,4390,image_03990.jpg,petunia,7,val
4391,4391,image_01336.jpg,petunia,7,val
4392,4392,image_01371.jpg,petunia,7,val
4393,4393,image_03952.jpg,petunia,7,val
4394,4394,image_01349.jpg,petunia,7,val
4395,4395,image_01346.jpg,petunia,7,val
4396,4396,image_01344.jpg,petunia,7,val
4397,4397,image_01398.jpg,petunia,7,val
4398,4398,image_03938.jpg,petunia,7,val
4399,4399,image_01440.jpg,petunia,7,val
4400,4400,image_03982.jpg,petunia,7,val
4401,4401,image_01394.jpg,petunia,7,val
4402,4402,image_03933.jpg,petunia,7,val
4403,4403,image_01479.jpg,petunia,7,val
4404,4404,image_01348.jpg,petunia,7,val
4405,4405,image_01490.jpg,petunia,7,val
4406,4406,image_01449.jpg,petunia,7,val
4407,4407,image_01397.jpg,petunia,7,val
4408,4408,image_01506.jpg,poinsettia,8,val
4409,4409,image_01555.jpg,poinsettia,8,val
4410,4410,image_01519.jpg,poinsettia,8,val
4411,4411,image_01512.jpg,poinsettia,8,val
4412,4412,image_01539.jpg,poinsettia,8,val
4413,4413,image_01509.jpg,poinsettia,8,val
4414,4414,image_01513.jpg,poinsettia,8,val
4415,4415,image_01515.jpg,poinsettia,8,val
4416,4416,image_01517.jpg,poinsettia,8,val
4417,4417,image_01518.jpg,poinsettia,8,val
4418,4418,image_01530.jpg,poinsettia,8,val
4419,4419,image_01494.jpg,poinsettia,8,val
4420,4420,image_01549.jpg,poinsettia,8,val
4421,4421,image_01540.jpg,poinsettia,8,val
4422,4422,image_01548.jpg,poinsettia,8,val
4423,4423,image_01557.jpg,poinsettia,8,val
4424,4424,image_01533.jpg,poinsettia,8,val
4425,4425,image_01523.jpg,poinsettia,8,val
4426,4426,image_01535.jpg,poinsettia,8,val
4427,4427,image_01588.jpg,clematis,9,val
4428,4428,image_01618.jpg,clematis,9,val
4429,4429,image_01625.jpg,clematis,9,val
4430,4430,image_01623.jpg,clematis,9,val
4431,4431,image_01646.jpg,clematis,9,val
4432,4432,image_01675.jpg,clematis,9,val
4433,4433,image_01628.jpg,clematis,9,val
4434,4434,image_01608.jpg,clematis,9,val
4435,4435,image_01589.jpg,clematis,9,val
4436,4436,image_01660.jpg,clematis,9,val
4437,4437,image_01664.jpg,clematis,9,val
4438,4438,image_01611.jpg,clematis,9,val
4439,4439,image_01649.jpg,clematis,9,val
4440,4440,image_01674.jpg,clematis,9,val
4441,4441,image_01683.jpg,clematis,9,val
4442,4442,image_01662.jpg,clematis,9,val
4443,4443,image_01663.jpg,clematis,9,val
4444,4444,image_01655.jpg,clematis,9,val
4445,4445,image_01684.jpg,clematis,9,val
4446,4446,image_01687.jpg,clematis,9,val
4447,4447,image_01614.jpg,clematis,9,val
4448,4448,image_01627.jpg,clematis,9,val
4449,4449,image_01733.jpg,hibiscus,10,val
4450,4450,image_01758.jpg,hibiscus,10,val
4451,4451,image_01821.jpg,hibiscus,10,val
4452,4452,image_01714.jpg,hibiscus,10,val
4453,4453,image_01734.jpg,hibiscus,10,val
4454,4454,image_01812.jpg,hibiscus,10,val
4455,4455,image_01718.jpg,hibiscus,10,val
4456,4456,image_01741.jpg,hibiscus,10,val
4457,4457,image_01796.jpg,hibiscus,10,val
4458,4458,image_01794.jpg,hibiscus,10,val
4459,4459,image_01825.jpg,hibiscus,10,val
4460,4460,image_01826.jpg,hibiscus,10,val
4461,4461,image_01785.jpg,hibiscus,10,val
4462,4462,image_01801.jpg,hibiscus,10,val
4463,4463,image_01791.jpg,hibiscus,10,val
4464,4464,image_01804.jpg,hibiscus,10,val
4465,4465,image_01807.jpg,hibiscus,10,val
4466,4466,image_01814.jpg,hibiscus,10,val
4467,4467,image_01772.jpg,hibiscus,10,val
4468,4468,image_01771.jpg,hibiscus,10,val
4469,4469,image_01799.jpg,hibiscus,10,val
4470,4470,image_01783.jpg,hibiscus,10,val
4471,4471,image_01749.jpg,hibiscus,10,val
4472,4472,image_01744.jpg,hibiscus,10,val
4473,4473,image_01747.jpg,hibiscus,10,val
4474,4474,image_01699.jpg,hibiscus,10,val
4475,4475,image_01829.jpg,lotus,11,val
4476,4476,image_01888.jpg,lotus,11,val
4477,4477,image_01956.jpg,lotus,11,val
4478,4478,image_01947.jpg,lotus,11,val
4479,4479,image_01872.jpg,lotus,11,val
4480,4480,image_01861.jpg,lotus,11,val
4481,4481,image_01907.jpg,lotus,11,val
4482,4482,image_01865.jpg,lotus,11,val
4483,4483,image_01900.jpg,lotus,11,val
4484,4484,image_01931.jpg,lotus,11,val
4485,4485,image_01878.jpg,lotus,11,val
4486,4486,image_01957.jpg,lotus,11,val
4487,4487,image_01877.jpg,lotus,11,val
4488,4488,image_01899.jpg,lotus,11,val
4489,4489,image_01942.jpg,lotus,11,val
4490,4490,image_01938.jpg,lotus,11,val
4491,4491,image_01901.jpg,lotus,11,val
4492,4492,image_01918.jpg,lotus,11,val
4493,4493,image_01887.jpg,lotus,11,val
4494,4494,image_01863.jpg,lotus,11,val
4495,4495,image_01845.jpg,lotus,11,val
4496,4496,image_01940.jpg,lotus,11,val
4497,4497,image_01905.jpg,lotus,11,val
4498,4498,image_01941.jpg,lotus,11,val
4499,4499,image_01885.jpg,lotus,11,val
4500,4500,image_01833.jpg,lotus,11,val
4501,4501,image_01948.jpg,lotus,11,val
4502,4502,image_02014.jpg,anthurium,12,val
4503,4503,image_02067.jpg,anthurium,12,val
4504,4504,image_02027.jpg,anthurium,12,val
4505,4505,image_02040.jpg,anthurium,12,val
4506,4506,image_02037.jpg,anthurium,12,val
4507,4507,image_02026.jpg,anthurium,12,val
4508,4508,image_01996.jpg,anthurium,12,val
4509,4509,image_02052.jpg,anthurium,12,val
4510,4510,image_01972.jpg,anthurium,12,val
4511,4511,image_02042.jpg,anthurium,12,val
4512,4512,image_01971.jpg,anthurium,12,val
4513,4513,image_01993.jpg,anthurium,12,val
4514,4514,image_01989.jpg,anthurium,12,val
4515,4515,image_01987.jpg,anthurium,12,val
4516,4516,image_02018.jpg,anthurium,12,val
4517,4517,image_01969.jpg,anthurium,12,val
4518,4518,image_01984.jpg,anthurium,12,val
4519,4519,image_02017.jpg,anthurium,12,val
4520,4520,image_02044.jpg,anthurium,12,val
4521,4521,image_01967.jpg,anthurium,12,val
4522,4522,image_02039.jpg,anthurium,12,val
4523,4523,image_02168.jpg,thorn apple,13,val
4524,4524,image_02187.jpg,thorn apple,13,val
4525,4525,image_02135.jpg,thorn apple,13,val
4526,4526,image_02144.jpg,thorn apple,13,val
4527,4527,image_02083.jpg,thorn apple,13,val
4528,4528,image_02075.jpg,thorn apple,13,val
4529,4529,image_02124.jpg,thorn apple,13,val
4530,4530,image_02118.jpg,thorn apple,13,val
4531,4531,image_02087.jpg,thorn apple,13,val
4532,4532,image_02111.jpg,thorn apple,13,val
4533,4533,image_02162.jpg,thorn apple,13,val
4534,4534,image_02095.jpg,thorn apple,13,val
4535,4535,image_02125.jpg,thorn apple,13,val
4536,4536,image_02178.jpg,thorn apple,13,val
4537,4537,image_02098.jpg,thorn apple,13,val
4538,4538,image_02114.jpg,thorn apple,13,val
4539,4539,image_02148.jpg,thorn apple,13,val
4540,4540,image_02127.jpg,thorn apple,13,val
4541,4541,image_02074.jpg,thorn apple,13,val
4542,4542,image_02154.jpg,thorn apple,13,val
4543,4543,image_02070.jpg,thorn apple,13,val
4544,4544,image_02108.jpg,thorn apple,13,val
4545,4545,image_02101.jpg,thorn apple,13,val
4546,4546,image_02102.jpg,thorn apple,13,val
4547,4547,image_02249.jpg,barbeton daisy,14,val
4548,4548,image_02268.jpg,barbeton daisy,14,val
4549,4549,image_02261.jpg,barbeton daisy,14,val
4550,4550,image_02264.jpg,barbeton daisy,14,val
4551,4551,image_02231.jpg,barbeton daisy,14,val
4552,4552,image_02313.jpg,barbeton daisy,14,val
4553,4553,image_02257.jpg,barbeton daisy,14,val
4554,4554,image_02193.jpg,barbeton daisy,14,val
4555,4555,image_02297.jpg,barbeton daisy,14,val
4556,4556,image_02287.jpg,barbeton daisy,14,val
4557,4557,image_02269.jpg,barbeton daisy,14,val
4558,4558,image_02191.jpg,barbeton daisy,14,val
4559,4559,image_02298.jpg,barbeton daisy,14,val
4560,4560,image_02196.jpg,barbeton daisy,14,val
4561,4561,image_02189.jpg,barbeton daisy,14,val
4562,4562,image_02216.jpg,barbeton daisy,14,val
4563,4563,image_02197.jpg,barbeton daisy,14,val
4564,4564,image_02279.jpg,barbeton daisy,14,val
4565,4565,image_02303.jpg,barbeton daisy,14,val
4566,4566,image_02205.jpg,barbeton daisy,14,val
4567,4567,image_02209.jpg,barbeton daisy,14,val
4568,4568,image_02275.jpg,barbeton daisy,14,val
4569,4569,image_02276.jpg,barbeton daisy,14,val
4570,4570,image_02310.jpg,barbeton daisy,14,val
4571,4571,image_02265.jpg,barbeton daisy,14,val
4572,4572,image_02437.jpg,sword lily,15,val
4573,4573,image_02326.jpg,sword lily,15,val
4574,4574,image_02336.jpg,sword lily,15,val
4575,4575,image_02333.jpg,sword lily,15,val
4576,4576,image_02391.jpg,sword lily,15,val
4577,4577,image_02404.jpg,sword lily,15,val
4578,4578,image_02416.jpg,sword lily,15,val
4579,4579,image_02335.jpg,sword lily,15,val
4580,4580,image_02386.jpg,sword lily,15,val
4581,4581,image_02395.jpg,sword lily,15,val
4582,4582,image_02388.jpg,sword lily,15,val
4583,4583,image_02426.jpg,sword lily,15,val
4584,4584,image_02337.jpg,sword lily,15,val
4585,4585,image_02438.jpg,sword lily,15,val
4586,4586,image_02332.jpg,sword lily,15,val
4587,4587,image_02406.jpg,sword lily,15,val
4588,4588,image_02318.jpg,sword lily,15,val
4589,4589,image_02381.jpg,sword lily,15,val
4590,4590,image_02376.jpg,sword lily,15,val
4591,4591,image_02366.jpg,sword lily,15,val
4592,4592,image_02356.jpg,sword lily,15,val
4593,4593,image_02432.jpg,sword lily,15,val
4594,4594,image_02362.jpg,sword lily,15,val
4595,4595,image_02431.jpg,sword lily,15,val
4596,4596,image_02368.jpg,sword lily,15,val
4597,4597,image_02363.jpg,sword lily,15,val
4598,4598,image_02477.jpg,morning glory,16,val
4599,4599,image_02545.jpg,morning glory,16,val
4600,4600,image_02500.jpg,morning glory,16,val
4601,4601,image_02449.jpg,morning glory,16,val
4602,4602,image_02503.jpg,morning glory,16,val
4603,4603,image_02537.jpg,morning glory,16,val
4604,4604,image_02532.jpg,morning glory,16,val
4605,4605,image_02518.jpg,morning glory,16,val
4606,4606,image_02544.jpg,morning glory,16,val
4607,4607,image_02486.jpg,morning glory,16,val
4608,4608,image_02517.jpg,morning glory,16,val
4609,4609,image_02526.jpg,morning glory,16,val
4610,4610,image_02467.jpg,morning glory,16,val
4611,4611,image_02489.jpg,morning glory,16,val
4612,4612,image_02535.jpg,morning glory,16,val
4613,4613,image_02542.jpg,morning glory,16,val
4614,4614,image_02457.jpg,morning glory,16,val
4615,4615,image_02473.jpg,morning glory,16,val
4616,4616,image_02476.jpg,morning glory,16,val
4617,4617,image_02456.jpg,morning glory,16,val
4618,4618,image_02523.jpg,morning glory,16,val
4619,4619,image_02618.jpg,columbine,17,val
4620,4620,image_02568.jpg,columbine,17,val
4621,4621,image_02607.jpg,columbine,17,val
4622,4622,image_02575.jpg,columbine,17,val
4623,4623,image_02632.jpg,columbine,17,val
4624,4624,image_02611.jpg,columbine,17,val
4625,4625,image_02556.jpg,columbine,17,val
4626,4626,image_02576.jpg,columbine,17,val
4627,4627,image_02605.jpg,columbine,17,val
4628,4628,image_02590.jpg,columbine,17,val
4629,4629,image_02634.jpg,columbine,17,val
4630,4630,image_02581.jpg,columbine,17,val
4631,4631,image_02600.jpg,columbine,17,val
4632,4632,image_02606.jpg,columbine,17,val
4633,4633,image_02612.jpg,columbine,17,val
4634,4634,image_02599.jpg,columbine,17,val
4635,4635,image_02588.jpg,columbine,17,val
4636,4636,image_02650.jpg,geranium,18,val
4637,4637,image_02731.jpg,geranium,18,val
4638,4638,image_02702.jpg,geranium,18,val
4639,4639,image_02727.jpg,geranium,18,val
4640,4640,image_02751.jpg,geranium,18,val
4641,4641,image_02657.jpg,geranium,18,val
4642,4642,image_02742.jpg,geranium,18,val
4643,4643,image_02701.jpg,geranium,18,val
4644,4644,image_02708.jpg,geranium,18,val
4645,4645,image_02663.jpg,geranium,18,val
4646,4646,image_02643.jpg,geranium,18,val
4647,4647,image_02746.jpg,geranium,18,val
4648,4648,image_02724.jpg,geranium,18,val
4649,4649,image_02699.jpg,geranium,18,val
4650,4650,image_02662.jpg,geranium,18,val
4651,4651,image_02689.jpg,geranium,18,val
4652,4652,image_02729.jpg,geranium,18,val
4653,4653,image_02656.jpg,geranium,18,val
4654,4654,image_02688.jpg,geranium,18,val
4655,4655,image_02723.jpg,geranium,18,val
4656,4656,image_02651.jpg,geranium,18,val
4657,4657,image_02652.jpg,geranium,18,val
4658,4658,image_02649.jpg,geranium,18,val
4659,4659,image_02859.jpg,bishop of llandaff,19,val
4660,4660,image_02779.jpg,bishop of llandaff,19,val
4661,4661,image_02820.jpg,bishop of llandaff,19,val
4662,4662,image_02756.jpg,bishop of llandaff,19,val
4663,4663,image_02801.jpg,bishop of llandaff,19,val
4664,4664,image_02792.jpg,bishop of llandaff,19,val
4665,4665,image_02841.jpg,bishop of llandaff,19,val
4666,4666,image_02773.jpg,bishop of llandaff,19,val
4667,4667,image_02848.jpg,bishop of llandaff,19,val
4668,4668,image_02759.jpg,bishop of llandaff,19,val
4669,4669,image_02784.jpg,bishop of llandaff,19,val
4670,4670,image_02778.jpg,bishop of llandaff,19,val
4671,4671,image_02783.jpg,bishop of llandaff,19,val
4672,4672,image_02774.jpg,bishop of llandaff,19,val
4673,4673,image_02780.jpg,bishop of llandaff,19,val
4674,4674,image_02850.jpg,bishop of llandaff,19,val
4675,4675,image_02860.jpg,bishop of llandaff,19,val
